id,expensive
6760,0.6974653870255825
6761,0.9248072545618585
6762,0.8171597428034599
6763,0.836247486227894
6764,0.8232465194821265
6765,0.770626447852148
6766,0.7000254492586149
6767,0.9957964344234638
6768,0.9300635125629068
6769,0.6497058335927843
6770,0.6634027532150927
6771,0.9911437411125353
6772,0.13787163122931778
6773,0.17017750553371813
6774,0.989989405584941
6775,0.618007735652693
6776,0.932734770178328
6777,0.9973391470951555
6778,0.9188491328405932
6779,0.9794779832050724
6780,0.8077733895827461
6781,0.9945922744138639
6782,0.9794161524153675
6783,0.9170838333664699
6784,0.37385254062986917
6785,0.7524329265967391
6786,0.935092630331014
6787,0.4175837267100402
6788,0.922567953710069
6789,0.20189589528828308
6790,0.3219737097772296
6791,0.7120459766453565
6792,0.9043846751773883
6793,0.9620843952546005
6794,0.8756192368969049
6795,0.8936961791862614
6796,0.669281620348807
6797,0.9841686000022426
6798,0.9967478312373046
6799,0.8799324481252796
6800,0.9606152515784139
6801,0.9937123168119362
6802,0.844107956598564
6803,0.7148908365612713
6804,0.9984822992934548
6805,0.550781919727598
6806,0.5575337559405101
6807,0.05141304640323081
6808,0.8010183607635343
6809,0.04081405239357667
6810,0.5493598013112718
6811,0.6085098695512412
6812,0.9970017036349337
6813,0.8898494825395494
6814,0.678696383443584
6815,0.7217863173028548
6816,0.7353336943110816
6817,0.8953396941360926
6818,0.6139722661241007
6819,0.5996810309177686
6820,0.9427707777403598
6821,0.8341761391438282
6822,0.05286504925883636
6823,0.7124516467754327
6824,0.8708574599044514
6825,0.2387407608997673
6826,0.9278384661932285
6827,0.9796616600095759
6828,0.9180642129293025
6829,0.7181694356027714
6830,0.8680631591405692
6831,0.3584809232891095
6832,0.9902390781871583
6833,0.9727909390540193
6834,0.6933722721234766
6835,0.849745816980688
6836,0.661693989866685
6837,0.8316403591482965
6838,0.04726345634098689
6839,0.8061968244882273
6840,0.9947530332737812
6841,0.9697018283437066
6842,0.7821332802517177
6843,0.8956358063747282
6844,0.7980923812732409
6845,0.8557331797836445
6846,0.7095337706342999
6847,0.9189135336736638
6848,0.6487650025924363
6849,0.627113354626586
6850,0.4456156630272404
6851,0.6466876955415055
6852,0.8910185809643618
6853,0.6085108126899839
6854,0.8440012879536083
6855,0.04756781175777881
6856,0.060583981562554075
6857,0.9097253245207729
6858,0.810140886780904
6859,0.9374740766437701
6860,0.8787855985735694
6861,0.8857364265685557
6862,0.9254784963457068
6863,0.9461957083078528
6864,0.4868367983977988
6865,0.6715826224952978
6866,0.6303670297688767
6867,0.6251652722480857
6868,0.9257645240348219
6869,0.8879362394633252
6870,0.9339050583078448
6871,0.9281719312874739
6872,0.8917826715650718
6873,0.9599010376470716
6874,0.9498430402901991
6875,0.9938188080886241
6876,0.5037667963475041
6877,0.7191206104802219
6878,0.4213904137246089
6879,0.4910823531807701
6880,0.058994286182295415
6881,0.06327284707880867
6882,0.05896793204339191
6883,0.05812333052726934
6884,0.9385551057975801
6885,0.9363781547992991
6886,0.4658219748042022
6887,0.901762372220043
6888,0.9389570667200016
6889,0.9353761005709552
6890,0.0385348172628778
6891,0.05709977418178341
6892,0.01367311947036917
6893,0.05703626871020099
6894,0.07984942806268763
6895,0.06805094548514516
6896,0.06130294469125165
6897,0.9135214191464519
6898,0.9282278093547827
6899,0.3399793755759693
6900,0.43562143638780265
6901,0.41838241939234255
6902,0.6473734955129988
6903,0.6733327741187513
6904,0.7414710157935158
6905,0.6964552382942575
6906,0.04492497237835921
6907,0.565745777435981
6908,0.7365973663646377
6909,0.40888359738078134
6910,0.7616460083695853
6911,0.3545165776832014
6912,0.7833640010049603
6913,0.4254009307744938
6914,0.8679773984218014
6915,0.7855881523734173
6916,0.9404049036921716
6917,0.8978317971496533
6918,0.4781154163564979
6919,0.17650785875739808
6920,0.4501643874683414
6921,0.9505486150102458
6922,0.9564116708440545
6923,0.9763353922353672
6924,0.6924772836714432
6925,0.9981107171578749
6926,0.5332432644927618
6927,0.8250567546926195
6928,0.7521585354847532
6929,0.9926212422476086
6930,0.9705292725431727
6931,0.14511306578558741
6932,0.3087252536369514
6933,0.6794711893184634
6934,0.6638617739704071
6935,0.9289917629546622
6936,0.34183016172896025
6937,0.04380717414168702
6938,0.99948227830378
6939,0.9406781011500613
6940,0.383194556738376
6941,0.8297490092588938
6942,0.46647132935243896
6943,0.9772500050357876
6944,0.9669542866958182
6945,0.6823438460507477
6946,0.9807617506957368
6947,0.6316128877381244
6948,0.00036371503090250985
6949,0.4190359557523021
6950,0.5842981561323579
6951,0.9212010283608714
6952,0.9916076527784862
6953,0.6741317291960339
6954,0.7523045756971307
6955,0.7342115738938704
6956,0.715604774435545
6957,0.319154109383828
6958,0.9999069551817918
6959,0.9997638785094872
6960,0.7437634160102371
6961,0.26975292566179615
6962,0.4625268351743989
6963,0.9277984680416209
6964,0.8699494021048896
6965,0.6940715601563793
6966,0.7455862968455133
6967,0.08768360201360743
6968,0.9210892993311158
6969,0.6707062287802087
6970,0.7351719710230777
6971,0.6214704789002469
6972,0.6272513501957163
6973,0.7633435496995055
6974,0.674416981658213
6975,0.9482122072745162
6976,0.8676016005690959
6977,0.040374465334068785
6978,0.14859493878301855
6979,0.6313556650828223
