id,expensive
6760,0.6431712614693539
6761,0.9360232471695527
6762,0.8767893049342325
6763,0.9345444594933779
6764,0.87710460471074
6765,0.8779763396637463
6766,0.5938025060856579
6767,0.9981876949003339
6768,0.9530386469441043
6769,0.7225852920676148
6770,0.7286140586622625
6771,0.99694661581016
6772,0.08789887744604423
6773,0.1270645190258571
6774,0.9968583329059391
6775,0.5838642317750254
6776,0.9558525847164161
6777,0.9973310892983518
6778,0.9503123243643927
6779,0.9904350096907572
6780,0.8561192680418632
6781,0.9979184321164387
6782,0.9911392908141151
6783,0.9374306737390463
6784,0.40142200198365224
6785,0.5447836879074346
6786,0.9550784959357769
6787,0.4383201893201413
6788,0.9461715747045712
6789,0.14531916825016775
6790,0.4768970343910562
6791,0.6178476453019591
6792,0.8767874870482317
6793,0.8634176288156902
6794,0.8732998239626605
6795,0.7358161900891474
6796,0.6934032125667691
6797,0.9846272389189477
6798,0.995536434425495
6799,0.9530609989931825
6800,0.9793916462947405
6801,0.9966484459348383
6802,0.8611779733508244
6803,0.7369865611154903
6804,0.9974283848983222
6805,0.354833043088416
6806,0.3387554352683302
6807,0.07764856139908637
6808,0.7145328642468962
6809,0.05850244730546272
6810,0.6230862884300518
6811,0.5224317573912474
6812,0.9975925614288411
6813,0.8165622650031049
6814,0.6644894780017329
6815,0.6262549704379926
6816,0.666462018055037
6817,0.8283281322086457
6818,0.3707804755927986
6819,0.6840657740730146
6820,0.9274742203223374
6821,0.8558627365183271
6822,0.11565590724180293
6823,0.7392289111773283
6824,0.9230636028169273
6825,0.30633334798032563
6826,0.9157927771562111
6827,0.967269161279494
6828,0.9526936805728724
6829,0.702100926078306
6830,0.9143960694603934
6831,0.4599660205561542
6832,0.9778944697027719
6833,0.9752827748890853
6834,0.7064573835814817
6835,0.9048567833927663
6836,0.7120491147164779
6837,0.886461471472742
6838,0.09922271651911647
6839,0.8661069377627912
6840,0.9926654804516437
6841,0.9673152140126531
6842,0.6534398800064227
6843,0.7485643649353223
6844,0.8266551202180266
6845,0.797096101985794
6846,0.6544612555598562
6847,0.8582720593825316
6848,0.4184656505943371
6849,0.48163190208846546
6850,0.2542447228699126
6851,0.5552276832986682
6852,0.878564361313035
6853,0.368634429529591
6854,0.8151915597260818
6855,0.09164467226982126
6856,0.12119630808729004
6857,0.8336377648881013
6858,0.7524661643605585
6859,0.9366067817012985
6860,0.7925407712489007
6861,0.7247764356458717
6862,0.7866511075863749
6863,0.9039266947770412
6864,0.2525552159865702
6865,0.38686551944846087
6866,0.4765851180532446
6867,0.3606617859965522
6868,0.8040272139807011
6869,0.738556440702158
6870,0.7728664191968612
6871,0.7990019374322029
6872,0.6731904895267372
6873,0.8475296272240941
6874,0.8236807876431724
6875,0.9908685542681158
6876,0.5630470877473361
6877,0.7152428214738809
6878,0.27029340671297414
6879,0.3787069219772618
6880,0.08040070656308572
6881,0.11908033453743543
6882,0.10433611215981438
6883,0.11550977628692868
6884,0.8181949728089071
6885,0.8120623970361146
6886,0.3379515697471708
6887,0.9433421753933375
6888,0.8219676397913228
6889,0.8013931367621757
6890,0.08443576157947218
6891,0.12200305625437542
6892,0.03304964926246155
6893,0.10314223440814616
6894,0.15936502156541996
6895,0.14612024311227706
6896,0.13550835096169928
6897,0.9112809132652231
6898,0.9010100782928752
6899,0.22156512984637364
6900,0.3108992821241961
6901,0.35753494771146904
6902,0.5516508119134974
6903,0.5417481648449188
6904,0.5945139926205726
6905,0.6674433473950979
6906,0.10805902008875547
6907,0.3904130455621751
6908,0.699887704535095
6909,0.2443567314909451
6910,0.56190778535205
6911,0.24625456045971456
6912,0.8482345881297724
6913,0.4407201167365463
6914,0.6802833342209448
6915,0.6416252597870823
6916,0.818671253447389
6917,0.9529304846201688
6918,0.5739845252347547
6919,0.12214713872982187
6920,0.3318485212435204
6921,0.9604370307694394
6922,0.9714615588054991
6923,0.9817552300389779
6924,0.7650489950480333
6925,0.9985801716689626
6926,0.34218139260801866
6927,0.9171152171324535
6928,0.8670008601799959
6929,0.9977740813351549
6930,0.9889512673669084
6931,0.14492308831772255
6932,0.28759587509468765
6933,0.820164463177644
6934,0.8453078563227243
6935,0.8531633173657917
6936,0.343154203977272
6937,0.1476214358813297
6938,0.9993117387181093
6939,0.9463686685642407
6940,0.5238779697891224
6941,0.6888137878888226
6942,0.5649311750758256
6943,0.9703620739094972
6944,0.9475531909287511
6945,0.7545783344614875
6946,0.9849769558349954
6947,0.600318661218268
6948,0.00020610612443167306
6949,0.429331692529865
6950,0.7238040680586029
6951,0.9655988410156936
6952,0.9972192502016951
6953,0.7447930366954197
6954,0.8536168767177393
6955,0.8854909715052681
6956,0.8272869068521628
6957,0.42353230726652574
6958,0.9998899452535123
6959,0.9998255926722921
6960,0.6739653724400342
6961,0.3336360453334173
6962,0.38970913374072613
6963,0.9562733924460466
